pubid,preferred,year,date,title,name,name_1,type,research_orgs,times_cited,recent_citations,score,country,state,city,latitude,longitude,country_code,state_code
pub.1141106287,Considerations in boosting COVID-19 vaccine immune responses,2021,2021-09-14,The Lancet,University of the West Indies System,Elsevier,article,"[grid.5337.2,grid.417587.8,grid.3575.4,grid.471013.0,grid.11951.3d,grid.4991.5,grid.15276.37,grid.461576.7,grid.34477.33,grid.9486.3,grid.508487.6]",47,47,10029,Jamaica,,Kingston,18.005977630615234,-76.746826171875,JM,
pub.1141106287,Considerations in boosting COVID-19 vaccine immune responses,2021,2021-09-14,The Lancet,National Autonomous University of Mexico,Elsevier,article,"[grid.5337.2,grid.417587.8,grid.3575.4,grid.471013.0,grid.11951.3d,grid.4991.5,grid.15276.37,grid.461576.7,grid.34477.33,grid.9486.3,grid.508487.6]",47,47,10029,Mexico,Distrito Federal,Mexico City,19.322816848754883,-99.186630249023438,MX,MX-DIF
pub.1141106287,Considerations in boosting COVID-19 vaccine immune responses,2021,2021-09-14,The Lancet,University of the Witwatersrand,Elsevier,article,"[grid.5337.2,grid.417587.8,grid.3575.4,grid.471013.0,grid.11951.3d,grid.4991.5,grid.15276.37,grid.461576.7,grid.34477.33,grid.9486.3,grid.508487.6]",47,47,10029,South Africa,,Johannesburg,-26.190832138061523,28.030277252197266,ZA,
pub.1139138448,The Safety of COVID-19 Vaccinations—We Should Rethink the Policy,2021,2021-06-24,Vaccines,Poznan University of Medical Sciences,MDPI,article,"[grid.412581.b,grid.22254.33,grid.415896.7]",6,6,10029,Poland,,Poznań,52.409442901611328,16.918888092041016,PL,
pub.1141106287,Considerations in boosting COVID-19 vaccine immune responses,2021,2021-09-14,The Lancet,University of Florida,Elsevier,article,"[grid.5337.2,grid.417587.8,grid.3575.4,grid.471013.0,grid.11951.3d,grid.4991.5,grid.15276.37,grid.461576.7,grid.34477.33,grid.9486.3,grid.508487.6]",47,47,10029,United States,Florida,Gainesville,29.643901824951172,-82.354949951171875,US,US-FL
pub.1141106287,Considerations in boosting COVID-19 vaccine immune responses,2021,2021-09-14,The Lancet,University of Paris,Elsevier,article,"[grid.5337.2,grid.417587.8,grid.3575.4,grid.471013.0,grid.11951.3d,grid.4991.5,grid.15276.37,grid.461576.7,grid.34477.33,grid.9486.3,grid.508487.6]",47,47,10029,France,,Paris,48.863807678222656,2.32920503616333,FR,
pub.1125793694,Hydroxychloroquine and azithromycin as a treatment of COVID-19: results of an open-label non-randomized clinical trial,2020,2020-03-20,International Journal of Antimicrobial Agents,Centre Méditerranéen de Médecine Moléculaire,Elsevier,article,"[grid.462370.4,grid.444878.3,grid.413770.6,grid.460782.f,grid.410528.a,grid.483853.1,grid.5399.6,grid.411266.6]",3253,3252,10018,France,,Nice,43.696609497070312,7.2261099815368652,FR,
pub.1125793694,Hydroxychloroquine and azithromycin as a treatment of COVID-19: results of an open-label non-randomized clinical trial,2020,2020-03-20,International Journal of Antimicrobial Agents,Méditerranée Infection Foundation,Elsevier,article,"[grid.462370.4,grid.444878.3,grid.413770.6,grid.460782.f,grid.410528.a,grid.483853.1,grid.5399.6,grid.411266.6]",3253,3252,10018,France,,Marseille,43.289951324462891,5.4006838798522949,FR,
pub.1125793694,Hydroxychloroquine and azithromycin as a treatment of COVID-19: results of an open-label non-randomized clinical trial,2020,2020-03-20,International Journal of Antimicrobial Agents,Centre Hospitalier Universitaire de Nice,Elsevier,article,"[grid.462370.4,grid.444878.3,grid.413770.6,grid.460782.f,grid.410528.a,grid.483853.1,grid.5399.6,grid.411266.6]",3253,3252,10018,France,,Nice,43.710521697998047,7.2605338096618652,FR,
pub.1125793694,Hydroxychloroquine and azithromycin as a treatment of COVID-19: results of an open-label non-randomized clinical trial,2020,2020-03-20,International Journal of Antimicrobial Agents,Université Côte d'Azur,Elsevier,article,"[grid.462370.4,grid.444878.3,grid.413770.6,grid.460782.f,grid.410528.a,grid.483853.1,grid.5399.6,grid.411266.6]",3253,3252,10018,France,,Nice,43.737361907958984,7.0645670890808105,FR,
pub.1125793694,Hydroxychloroquine and azithromycin as a treatment of COVID-19: results of an open-label non-randomized clinical trial,2020,2020-03-20,International Journal of Antimicrobial Agents,Hôpital de la Timone,Elsevier,article,"[grid.462370.4,grid.444878.3,grid.413770.6,grid.460782.f,grid.410528.a,grid.483853.1,grid.5399.6,grid.411266.6]",3253,3252,10018,France,,Marseille,43.290122985839844,5.4040231704711914,FR,
pub.1125793694,Hydroxychloroquine and azithromycin as a treatment of COVID-19: results of an open-label non-randomized clinical trial,2020,2020-03-20,International Journal of Antimicrobial Agents,Hôpital l'Archet,Elsevier,article,"[grid.462370.4,grid.444878.3,grid.413770.6,grid.460782.f,grid.410528.a,grid.483853.1,grid.5399.6,grid.411266.6]",3253,3252,10018,France,,Nice,43.694972991943359,7.2285609245300293,FR,
pub.1125793694,Hydroxychloroquine and azithromycin as a treatment of COVID-19: results of an open-label non-randomized clinical trial,2020,2020-03-20,International Journal of Antimicrobial Agents,Aix-Marseille University,Elsevier,article,"[grid.462370.4,grid.444878.3,grid.413770.6,grid.460782.f,grid.410528.a,grid.483853.1,grid.5399.6,grid.411266.6]",3253,3252,10018,France,,Marseille,43.293537139892578,5.3579440116882324,FR,
pub.1125793694,Hydroxychloroquine and azithromycin as a treatment of COVID-19: results of an open-label non-randomized clinical trial,2020,2020-03-20,International Journal of Antimicrobial Agents,Thai Binh University of Medicine and Pharmacy,Elsevier,article,"[grid.462370.4,grid.444878.3,grid.413770.6,grid.460782.f,grid.410528.a,grid.483853.1,grid.5399.6,grid.411266.6]",3253,3252,10018,Vietnam,,Thái Bình,20.442117691040039,106.33910369873047,VN,
pub.1128979678,It is Time to Address Airborne Transmission of COVID-19,2020,2020-07-06,Clinical Infectious Diseases,Queensland University of Technology,Oxford University Press (OUP),article,"[grid.164295.d,grid.1024.7]",616,616,9982,Australia,Queensland,Brisbane,-27.476833343505859,153.02839660644531,AU,AU-QLD
pub.1128979678,It is Time to Address Airborne Transmission of COVID-19,2020,2020-07-06,Clinical Infectious Diseases,"University of Maryland, College Park",Oxford University Press (OUP),article,"[grid.164295.d,grid.1024.7]",616,616,9982,United States,Maryland,College Park,38.983047485351562,-76.941864013671875,US,US-MD
pub.1139318237,SARS-CoV-2 immune evasion by the B.1.427/B.1.429 variant of concern,2021,2021-07-01,Science,VIR Biotechnology (United States),American Association for the Advancement of Science (AAAS),article,"[grid.34477.33,grid.483007.8,grid.498378.9,grid.507173.7]",135,135,9830,United States,California,San Francisco,37.767074584960938,-122.38785552978516,US,US-CA
pub.1139318237,SARS-CoV-2 immune evasion by the B.1.427/B.1.429 variant of concern,2021,2021-07-01,Science,Vir Biotechnology (Switzerland),American Association for the Advancement of Science (AAAS),article,"[grid.34477.33,grid.483007.8,grid.498378.9,grid.507173.7]",135,135,9830,Switzerland,,Bellinzona,46.193943023681641,9.0183353424072266,CH,
pub.1139318237,SARS-CoV-2 immune evasion by the B.1.427/B.1.429 variant of concern,2021,2021-07-01,Science,Clinica Luganese Moncucco,American Association for the Advancement of Science (AAAS),article,"[grid.34477.33,grid.483007.8,grid.498378.9,grid.507173.7]",135,135,9830,Switzerland,,Lugano,46.005210876464844,8.93993854522705,CH,
pub.1139318237,SARS-CoV-2 immune evasion by the B.1.427/B.1.429 variant of concern,2021,2021-07-01,Science,University of Washington,American Association for the Advancement of Science (AAAS),article,"[grid.34477.33,grid.483007.8,grid.498378.9,grid.507173.7]",135,135,9830,United States,Washington,Seattle,47.655536651611328,-122.30352783203125,US,US-WA
pub.1129933516,Pathophysiological Basis and Rationale for Early Outpatient Treatment of SARS-CoV-2 (COVID-19) Infection,2020,2020-08-07,The American Journal of Medicine,Arizona Heart Hospital,Elsevier,article,"[grid.21107.35,grid.7605.4,grid.476887.2,grid.47100.32,grid.50956.3f,grid.411588.1,grid.461394.d,grid.189967.8,grid.9024.f,grid.489966.c,grid.413103.4,grid.267308.8]",61,61,9818,United States,Arizona,Phoenix,33.481277465820312,-112.04011535644531,US,US-AZ
pub.1129933516,Pathophysiological Basis and Rationale for Early Outpatient Treatment of SARS-CoV-2 (COVID-19) Infection,2020,2020-08-07,The American Journal of Medicine,Emory University,Elsevier,article,"[grid.21107.35,grid.7605.4,grid.476887.2,grid.47100.32,grid.50956.3f,grid.411588.1,grid.461394.d,grid.189967.8,grid.9024.f,grid.489966.c,grid.413103.4,grid.267308.8]",61,61,9818,United States,Georgia,Atlanta,33.79278564453125,-84.324012756347656,US,US-GA
pub.1129933516,Pathophysiological Basis and Rationale for Early Outpatient Treatment of SARS-CoV-2 (COVID-19) Infection,2020,2020-08-07,The American Journal of Medicine,Cedars-Sinai Medical Center,Elsevier,article,"[grid.21107.35,grid.7605.4,grid.476887.2,grid.47100.32,grid.50956.3f,grid.411588.1,grid.461394.d,grid.189967.8,grid.9024.f,grid.489966.c,grid.413103.4,grid.267308.8]",61,61,9818,United States,California,Los Angeles,34.076286315917969,-118.3809814453125,US,US-CA
pub.1129933516,Pathophysiological Basis and Rationale for Early Outpatient Treatment of SARS-CoV-2 (COVID-19) Infection,2020,2020-08-07,The American Journal of Medicine,Bakersfield Heart Hospital,Elsevier,article,"[grid.21107.35,grid.7605.4,grid.476887.2,grid.47100.32,grid.50956.3f,grid.411588.1,grid.461394.d,grid.189967.8,grid.9024.f,grid.489966.c,grid.413103.4,grid.267308.8]",61,61,9818,United States,California,Bakersfield,35.385059356689453,-119.03968811035156,US,US-CA
pub.1129933516,Pathophysiological Basis and Rationale for Early Outpatient Treatment of SARS-CoV-2 (COVID-19) Infection,2020,2020-08-07,The American Journal of Medicine,Baylor Jack and Jane Hamilton Heart and Vascular Hospital,Elsevier,article,"[grid.21107.35,grid.7605.4,grid.476887.2,grid.47100.32,grid.50956.3f,grid.411588.1,grid.461394.d,grid.189967.8,grid.9024.f,grid.489966.c,grid.413103.4,grid.267308.8]",61,61,9818,United States,Texas,Dallas,32.788475036621094,-96.781112670898438,US,US-TX
pub.1132651649,Ranking the effectiveness of worldwide COVID-19 government interventions,2020,2020-11-16,Nature Human Behaviour,Medical University of Vienna,Springer Nature,article,"[grid.209665.e,grid.7841.a,grid.484678.1,grid.22937.3d,grid.6583.8]",370,370,9818,Austria,,Vienna,48.220001220703125,16.351388931274414,AT,
pub.1132651649,Ranking the effectiveness of worldwide COVID-19 government interventions,2020,2020-11-16,Nature Human Behaviour,Complexity Science Hub Vienna,Springer Nature,article,"[grid.209665.e,grid.7841.a,grid.484678.1,grid.22937.3d,grid.6583.8]",370,370,9818,Austria,,Vienna,48.209297180175781,16.347967147827148,AT,
pub.1132651649,Ranking the effectiveness of worldwide COVID-19 government interventions,2020,2020-11-16,Nature Human Behaviour,University of Veterinary Medicine Vienna,Springer Nature,article,"[grid.209665.e,grid.7841.a,grid.484678.1,grid.22937.3d,grid.6583.8]",370,370,9818,Austria,,Vienna,48.255279541015625,16.431388854980469,AT,
pub.1132651649,Ranking the effectiveness of worldwide COVID-19 government interventions,2020,2020-11-16,Nature Human Behaviour,Santa Fe Institute,Springer Nature,article,"[grid.209665.e,grid.7841.a,grid.484678.1,grid.22937.3d,grid.6583.8]",370,370,9818,United States,New Mexico,Santa Fe,35.70050048828125,-105.90859985351562,US,US-NM
pub.1129933516,Pathophysiological Basis and Rationale for Early Outpatient Treatment of SARS-CoV-2 (COVID-19) Infection,2020,2020-08-07,The American Journal of Medicine,Baylor University Medical Center,Elsevier,article,"[grid.21107.35,grid.7605.4,grid.476887.2,grid.47100.32,grid.50956.3f,grid.411588.1,grid.461394.d,grid.189967.8,grid.9024.f,grid.489966.c,grid.413103.4,grid.267308.8]",61,61,9818,United States,Texas,Dallas,32.78997802734375,-96.779754638671875,US,US-TX
pub.1129933516,Pathophysiological Basis and Rationale for Early Outpatient Treatment of SARS-CoV-2 (COVID-19) Infection,2020,2020-08-07,The American Journal of Medicine,Johns Hopkins University,Elsevier,article,"[grid.21107.35,grid.7605.4,grid.476887.2,grid.47100.32,grid.50956.3f,grid.411588.1,grid.461394.d,grid.189967.8,grid.9024.f,grid.489966.c,grid.413103.4,grid.267308.8]",61,61,9818,United States,Maryland,Baltimore,39.328887939453125,-76.620277404785156,US,US-MD
pub.1129933516,Pathophysiological Basis and Rationale for Early Outpatient Treatment of SARS-CoV-2 (COVID-19) Infection,2020,2020-08-07,The American Journal of Medicine,University of Turin,Elsevier,article,"[grid.21107.35,grid.7605.4,grid.476887.2,grid.47100.32,grid.50956.3f,grid.411588.1,grid.461394.d,grid.189967.8,grid.9024.f,grid.489966.c,grid.413103.4,grid.267308.8]",61,61,9818,Italy,Piemonte,Turin,45.066665649414062,7.6890192031860352,IT,IT-21
pub.1132651649,Ranking the effectiveness of worldwide COVID-19 government interventions,2020,2020-11-16,Nature Human Behaviour,Sapienza University of Rome,Springer Nature,article,"[grid.209665.e,grid.7841.a,grid.484678.1,grid.22937.3d,grid.6583.8]",370,370,9818,Italy,Lazio,Rome,41.903839111328125,12.514437675476074,IT,IT-62
pub.1129933516,Pathophysiological Basis and Rationale for Early Outpatient Treatment of SARS-CoV-2 (COVID-19) Infection,2020,2020-08-07,The American Journal of Medicine,University of Siena,Elsevier,article,"[grid.21107.35,grid.7605.4,grid.476887.2,grid.47100.32,grid.50956.3f,grid.411588.1,grid.461394.d,grid.189967.8,grid.9024.f,grid.489966.c,grid.413103.4,grid.267308.8]",61,61,9818,Italy,,Siena,43.319198608398438,11.332795143127441,IT,
pub.1129933516,Pathophysiological Basis and Rationale for Early Outpatient Treatment of SARS-CoV-2 (COVID-19) Infection,2020,2020-08-07,The American Journal of Medicine,Yale University,Elsevier,article,"[grid.21107.35,grid.7605.4,grid.476887.2,grid.47100.32,grid.50956.3f,grid.411588.1,grid.461394.d,grid.189967.8,grid.9024.f,grid.489966.c,grid.413103.4,grid.267308.8]",61,61,9818,United States,Connecticut,New Haven,41.302093505859375,-72.930656433105469,US,US-CT
pub.1129933516,Pathophysiological Basis and Rationale for Early Outpatient Treatment of SARS-CoV-2 (COVID-19) Infection,2020,2020-08-07,The American Journal of Medicine,The University of Texas Health Science Center at Houston,Elsevier,article,"[grid.21107.35,grid.7605.4,grid.476887.2,grid.47100.32,grid.50956.3f,grid.411588.1,grid.461394.d,grid.189967.8,grid.9024.f,grid.489966.c,grid.413103.4,grid.267308.8]",61,61,9818,United States,Texas,Houston,29.703306198120117,-95.4030532836914,US,US-TX
pub.1129933516,Pathophysiological Basis and Rationale for Early Outpatient Treatment of SARS-CoV-2 (COVID-19) Infection,2020,2020-08-07,The American Journal of Medicine,Henry Ford Hospital,Elsevier,article,"[grid.21107.35,grid.7605.4,grid.476887.2,grid.47100.32,grid.50956.3f,grid.411588.1,grid.461394.d,grid.189967.8,grid.9024.f,grid.489966.c,grid.413103.4,grid.267308.8]",61,61,9818,United States,Michigan,Detroit,42.368087768554688,-83.085136413574219,US,US-MI
pub.1139974906,Ivermectin for preventing and treating COVID‐19,2021,2021-07-28,Cochrane Database of Systematic Reviews,Charité - University Medicine Berlin,Wiley,article,"[grid.411327.2,grid.411760.5,grid.415970.e,grid.6190.e,grid.6363.0]",24,24,9812,Germany,,Berlin,52.526668548583984,13.379721641540527,DE,
pub.1139974906,Ivermectin for preventing and treating COVID‐19,2021,2021-07-28,Cochrane Database of Systematic Reviews,Royal Liverpool University Hospital,Wiley,article,"[grid.411327.2,grid.411760.5,grid.415970.e,grid.6190.e,grid.6363.0]",24,24,9812,United Kingdom,,Liverpool,53.409439086914062,-2.9641199111938477,GB,
pub.1139974906,Ivermectin for preventing and treating COVID‐19,2021,2021-07-28,Cochrane Database of Systematic Reviews,University of Cologne,Wiley,article,"[grid.411327.2,grid.411760.5,grid.415970.e,grid.6190.e,grid.6363.0]",24,24,9812,Germany,,Cologne,50.928054809570312,6.9286108016967773,DE,
pub.1139974906,Ivermectin for preventing and treating COVID‐19,2021,2021-07-28,Cochrane Database of Systematic Reviews,University Hospital Würzburg,Wiley,article,"[grid.411327.2,grid.411760.5,grid.415970.e,grid.6190.e,grid.6363.0]",24,24,9812,Germany,,Wurzburg,49.801517486572266,9.9537296295166016,DE,
pub.1139974906,Ivermectin for preventing and treating COVID‐19,2021,2021-07-28,Cochrane Database of Systematic Reviews,Heinrich Heine University Düsseldorf,Wiley,article,"[grid.411327.2,grid.411760.5,grid.415970.e,grid.6190.e,grid.6363.0]",24,24,9812,Germany,,Düsseldorf,51.1967887878418,6.790581226348877,DE,
pub.1136817900,The Leading Causes of Death in the US for 2020,2021,2021-05-11,JAMA,National Center for Health Statistics,American Medical Association (AMA),article,[grid.416789.5],94,94,9773,United States,Maryland,Hyattsville,38.969436645507812,-76.951774597167969,US,US-MD
pub.1136817185,SARS-CoV-2 Spike Protein Impairs Endothelial Function via Downregulation of ACE 2,2021,2021-03-31,Circulation Research,Salk Institute for Biological Studies,Wolters Kluwer,article,"[grid.266100.3,grid.250671.7]",74,74,9769,United States,California,La Jolla,32.887149810791016,-117.24620819091797,US,US-CA
pub.1136817185,SARS-CoV-2 Spike Protein Impairs Endothelial Function via Downregulation of ACE 2,2021,2021-03-31,Circulation Research,"University of California, San Diego",Wolters Kluwer,article,"[grid.266100.3,grid.250671.7]",74,74,9769,United States,California,San Diego,32.881000518798828,-117.23799896240234,US,US-CA
pub.1140702585,Hospital admission and emergency care attendance risk for SARS-CoV-2 delta (B.1.617.2) compared with alpha (B.1.1.7) variants of concern: a cohort study,2021,2021-08-27,The Lancet Infectious Diseases,Public Health England,Elsevier,article,"[grid.271308.f,grid.415038.b]",93,93,9692,United Kingdom,,London,51.691043853759766,-0.11340100318193436,GB,
pub.1140702585,Hospital admission and emergency care attendance risk for SARS-CoV-2 delta (B.1.617.2) compared with alpha (B.1.1.7) variants of concern: a cohort study,2021,2021-08-27,The Lancet Infectious Diseases,MRC Biostatistics Unit,Elsevier,article,"[grid.271308.f,grid.415038.b]",93,93,9692,United Kingdom,,Cambridge,52.17333984375,0.14390000700950623,GB,
pub.1127575580,The airborne lifetime of small speech droplets and their potential importance in SARS-CoV-2 transmission,2020,2020-05-13,Proceedings of the National Academy of Sciences of the United States of America,National Institute of Diabetes and Digestive and Kidney Diseases,Proceedings of the National Academy of Sciences,article,"[grid.419635.c,grid.25879.31]",544,544,9691,United States,Maryland,Bethesda,39.003627777099609,-77.101066589355469,US,US-MD
